The Camel Club,David Baldacci,2005
Our Man in Havana,Graham Greene,1958
The Very Busy Spider ,Eric Carle,1984
The Casual Vacancy,J.K. Rowling,2012
Everneath,Brodi Ashton,2012
Strega Nona,Tomie dePaola,1975
"Night Mare (Xanth, #6)",Piers Anthony,1982
Jaws,Peter Benchley,1974
"Don't Die, My Love",Lurlene McDaniel,1995
The Talismans of Shannara,Terry Brooks,1993
Stones from the River,Ursula Hegi,1994
Ball Four,Jim Bouton,1970
The Dead of the Night,John Marsden,1994
Infamous,Sherrilyn Kenyon,2012
The Exorcist,William Peter Blatty,1971
Afterwards,Rosamund Lupton,2011
Dom Casmurro,Machado de Assis,1899
The Center Cannot Hold,Elyn R. Saks,2007
The Life of Elizabeth I,Alison Weir,1996
Wicked,Sara Shepard,2008
Whitethorn Woods,Maeve Binchy,2006
Vernon God Little,D.B.C. Pierre,2003
Shopaholic and Baby,Sophie Kinsella,2007
Black Sun Rising,C.S. Friedman,1991
Secret Prey,John Sandford,1998
Vittorio the Vampire,Anne Rice,1999
Leaving,Karen Kingsbury,2011
China Dolls,Lisa See,2014
Starter for Ten,David Nicholls,2003
Imajica,Clive Barker,1991
Emily Climbs,L.M. Montgomery,1925
